Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Expirience,Job Description,Min Salary,Max Salary,Min Years of Work Expirience,Max Years of Work Expirience,Field
Joblum,HEAVY EQUIPMENT MECHANIC,Mechanical,"POINTMAN INTERNATIONAL SERVICES, INC.",2021-05-04,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Vocational Diploma / Short Course Certificate, Others or equivalent. At least 3 year(s) of working experience in the related field is required for this position. Basic understanding of how to diagnose electrical & hydraulic issues is a must. Applicants must be willing to work in Al Jubayl,Eastern Province. Full-Time position(s) available. Principal / Employer : WASSAT CONTRACTINGPrincipal / Employer Address : al jubayl, saudi arabiaPlacement Fee : This job has no placement fee For manpower pooling only. No fees in any form and/or purpose will be collected from the applicants. Beware of illegal recruiters and human traffickers. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Mechanic,Mechanical,Golden Win Empire Marketing Corporation,2021-05-04,Valenzuela City,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Knowledgeable such as 10 wheeler truck, loader, forwarder Experience in Automotive/Trucking Flexible and Hardworking This is for Malinta or Paso De Blas Valenzuela area Attends to job requests and provides assistance as may be instructed and /or given work orders by the Grounds and Motor pool Foreman , Job Request Coordinator and Grounds, Utilities and Events Management Head · Performs driving works as assigned. ",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Planning and Design Engineer,Mechanical,Devex Incorporated,2021-05-04,Mandaluyong City,Contract,"15,000-19,500",Not Specified / In Description,Not Specified / In Description,Requirements Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Engineering (Mechanical) or equivalent. At least 1 Year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employee specialized in Engineering - Mechanical/Automotive or equivalent. Responsibilities Planning Requesting for quotation from suppliers Preparing canvass sheet for quotation from different suppliers Ordering of Refrigeration Equipments Design Consolidating required data for the design (from Sales Manager or from client) Design of Refrigeration System (Computing and selecting Refrigeration Equipments) Bill of Materials Estimation Preparation of formal quotation for client,"15,000","19,500",Not Specified,Not Specified,Engineering
Joblum,Senior Electro - Mechanical Engineer,Mechanical,PrimeWater Infrastructure Corp.,2021-05-04,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Professional License (Passed Board/Bar/Professional License Exam), Engineering (Electro - Mechanical) or equivalent. Applicant must be knowledgeable in Electro-Mechanical design which includes but not limited to pump and motor watching, motor control design etc. Applicant must be knowledgeable in providing preliminary designs for electrical system which includes but not limited to single line diagram, loads computation, system analysis, cost estimates, etc. Applicant must be proficient in MS Office applications and AUTOCad. Applicant must have excellent organizational skills. Applicant must have excellent oral and written communication skills. Applicant must have project management skills. 1 Full-Time position(s) available.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Technicians For General Mechanic Maintenance,Mechanical,ARMSTRONG RESOURCES CORPORATION,2021-05-04,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Maintenance of aviation ground support equipment (GSE). To operate, maintain, repair and test automotive electrical systems in ground equipment, gasoline, diesel systems and associated automotive hydraulic and pneumatic systems. May also perform metal fabrication, repair and painting of tow tractors and other aircraft servicing units. Qualifications: Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Mechanical) or equivalent. At least 3 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Riyadh,Riyadh Region. 2 Full-Time position(s) available. Principal / Employer : Summit Helicopters Principal / Employer Address : Riyadh, Saudi Arabia Placement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” a nd be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Technician For General Mechanic Maintenance,Mechanical,ARMSTRONG RESOURCES CORPORATION,2021-05-04,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Maintenance of aviation ground support equipment (GSE). To operate, maintain, repair and test automotive electrical systems in ground equipment, gasoline, diesel systems and associated automotive hydraulic and pneumatic systems. May also perform metal fabrication, repair and painting of tow tractors and other aircraft servicing units. Qualifications: Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Mechanical) or equivalent. At least 3 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Riyadh,Riyadh Region. 2 Full-Time position(s) available. Principal / Employer : Summit Helicopters Principal / Employer Address : Riyadh, Saudi Arabia Placement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” a nd be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Administrative Assistant III (Mechanic III),Mechanical,Philippine Navy - Government,2021-05-04,National Capital Reg,OJT,"19,593",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 05, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : NAVSHIP, NSSC Plantilla Item No. : AFP-PNC-ADAS3-32-2005 Salary/Job/Pay Grade : 9 Monthly Salary : Php 19,593.00 QUALIFICATION Eligibility : Mechanic (MC 10, s. 2013, Cat II) Education : High School Graduate or Completion of relevant vocational/trade course Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 05, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: PERLITA F MORALES Supervising Administrative Officer PHILIPPINE NAVY HPN, Roxas Boulevard, Manila [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","19,593","19,593",Not Specified,Not Specified,Engineering
Joblum,Automatic Transmission Mechanics,Mechanical,AZIZZAH INTERNATIONAL MANPOWER SERVICES INC.,2021-05-04,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Others) or equivalent. At least 3 year(s) of working experience in the related field is required for this position. can make gen overhouling, minor electrical, can handle minimum supervion can make gen overhouling, minor electrical, can handle minimum supervion, knowledge in marketing for material bugeting can make gen overhouling, minor electrical, can handle minimum supervion knoeledge in marketing for material budgeting Applicants must be willing to work in Riyadh,Riyadh Region. 5 Full-Time position(s) available. Principal / Employer : kawadir alweshah center for car Principal / Employer Address : riyadh Placement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Mechanical Engineer- Project Engineer,Mechanical,"Bauer International Philippines, Inc.",2021-05-04,Central Luzon,OJT,"23,000-30,000",Not Specified / In Description,Not Specified / In Description,Licensed Mechanical Engineer Experience in Mechanical Installations Experience in Customer relations Experience in Mechanical Design Experience in Mechanical QS Proficient in MS Projects Proficient in CAD Effective Team- leader Has a PH Drivers license,"23,000","30,000",Not Specified,Not Specified,Engineering
Joblum,Outboard Mechanic,Mechanical,Boat Classified Services,2021-05-04,Cebu (Others),Full Time,"20,000-30,000",Not Specified / In Description,Not Specified / In Description,"Job Details Full-time · PHP20,000 - PHP30,000 / month Calero, Lilo-An Job Description We are looking to hire a skilled Outboard Mechanic to inspect, service, and repair marine engines for our clients for Boat Classified Services Center-Porters Marina Calero, Liloan OUTBOARD MECHANIC EXTENSIVE OUTBOARD EXPERIENCE A MUST! DO NOT APPLY IF YOU HAVE LITTLE OR NO EXPERIENCE AS AN OUTBOARD MECHANIC! What we are asking for: Marine Mechanics, also known as Motorboat Mechanics, are skilled mechanics who service and repair electrical and mechanical equipment on marine vessels. You will be tasked to work with our lead mechanic doing the repair and maintenance of all marine engines including outboard motors, inboard motors, and large diesel ship engines from inboard gas and diesel to outboard 4-stroke and 2-stroke motors. You will be responsible for traveling to the dock or seaport where the vessel is located with company vehicle, inspecting and servicing engine equipment, troubleshooting, and making minor repairs. You may also be required to address problems with boat steering and hydraulic systems. To ensure success as a Outboard Mechanic, you should have knowledge of motorboat engines not just outboards, be able to work on land and at sea, and be able to diagnose problems with electrical systems. You will learn and work with our lead Marine Mechanic OUTBOARD Mechanic Responsibilities: • Traveling to marina or dock where the vessel is located. • Testing the performance of marine engines and electrical systems. • Carrying out services and minor repairs on outboard, inboard, and ship engines. • Conducting plumbing and intake repairs. • Troubleshooting engine and electrical problems. • Replacing broken or worn-out engine parts. • Repairing faulty hydraulic and steering systems. • Conducting electrical AC system maintenance. • Completing service records and repair documents. OUTBOARD Mechanic Requirements: • High school diploma or GED. • Degree in Mechanical Engineering preferable. • Proven work experience as a Outboard Marine Mechanic. • Knowledge of marine engine and electrical auxiliary systems. • High-level welding skills. • Knowledge of marine hydraulic systems and related parts. • Ability to lift heavy equipment and work in confined spaces. • Ability to work at sea. • Knowledge of boat steering systems. Boat Classified Services Center-Porters Marina Calero, Liloan Boat Classified Services - Showroom Cebu Yacht Club Lapu-Lapu, F. Martir St, Lapu-Lapu City, 6015 Cebu","20,000","30,000",Not Specified,Not Specified,Engineering
Joblum,MECHANICAL TECHNICIANS,Mechanical,PHILIPPINE HUMAN RESOURCE WORLDWIDE EMPLOYMENT CO,2021-05-04,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Maintenance, troubleshooting, and repairs of building mechanical equipment (e.g. water pumps, man lift, weighbridge), and mechanical equipment within the logistics facility. Responsible for maintaining power supply in all packaging lines such as bagging machine, palletizer, and conveyors. Maintain, align, and repair all machines and installations within the site. Ensure work permits are secured and applied prior to carrying-out maintenance activity. Reporting of non-compliances or any abnormalities during any maintenance activities. To maintain the equipment cleanliness and ensure that housekeeping is implemented across all maintenance workshops. To assist and perform all mechanical works. Perform Preventive Maintenance and Corrective Maintenance. Perform repair and fabrication such as welding and grinding activities. Maintaining job cards on all maintenance and repairs conducted. To identify problem areas and advise immediate supervisors accordingly. Maintain logs of required repairs and maintenance conducted. Perform Failure Mode Effect Analysis (FMEA) schedule Shall support scale calibration (e.g. Bagging Scale, Metal Calibration, and Check Weigher) Controlled usage of spare parts To troubleshoot bagging and palletizer breakdown Apply all applicable rules and regulations of the site and company Intervention availability outside normal working hours Qualifications: Candidates must be a Vocational Diploma / Short Course Certificate holder in Others or similar fields. At least 2 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Al Jubayl, Eastern Province. 10 Full-Time position(s) available. Principal / Employer : SA TALKE Principal / Employer Address : JUBAIL, SAUDI ARABIA Placement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,PRINTING TECHNICIAN,Mechanical,FINEST ASIA RESOURCES INC,2021-05-04,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Experience: +/- 5 years experience as Printing Technician in the Packaging Company Must be able to work under pressure and ensure the smooth and efficient operation of the Plant. Must have good experience in packaging companies. Qualifications : Candidate must possess at least a High School Diploma, any field. At least 3 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Jeddah,Makkah Region. 5 Full-Time position(s) available. Principal / Employer : AL SORAYAI INDUSTRIAL INVESTMENT GROUP.Principal / Employer Address : JEDDAH, KINGDOM OF SAUDI ARABIAPlacement Fee : This job has no placement fee For manpower pooling only. No fees in any form and/or purpose will be collected from the applicants. Beware of illegal recruiters and human traffickers. For interested applicants please click “ APPLY NOW ” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,OPERATIONS PLANNING ENGINEER,Mechanical,FINEST ASIA RESOURCES INC,2021-05-04,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"With at least 4 years of proven experience in Production Manufacturing and Operations Resources Planning and with the same set-up. Graduate of any Engineering or Supply Chain Management courses. With comprehensive background in Production and Operations Planning Management Qualifications : Candidate must possess at least a Bachelor's/College Degree , Engineering (Others) or equivalent. At least 4 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Riyadh,Riyadh Region. 3 Full-Time position(s) available. Principal / Employer : ALMONA PLASTIC PRODUCTS FACTORY.Principal / Employer Address : RIYADH, KINGDOM OF SAUDI ARABIAPlacement Fee : This job has no placement fee For manpower pooling only. No fees in any form and/or purpose will be collected from the applicants. Beware of illegal recruiters and human traffickers. For interested applicants please click “ APPLY NOW ” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Rubber Vulcanization Technician,Mechanical,CHARTREUSE PRIME RECRUITMENT SPECIALISTS INC,2021-05-03,Canada,Full Time,,Not Specified / In Description,Not Specified / In Description,"Have a 3 to 5 years experience in Belt Splicing Can do daily activities consist of installing and vulcanizing conveyor belts and rubber components at different customer locations. Have the social skills in order to properly communicate with the client and ready to take the responsibility of the vulcanizing job The Minimum requirements is at least 1 Year College Undergraduate or 1 Year Straight Vocational Course. The candidate needs to prove himself to be independent, responsible and available. Qualifications : Candidate must possess at least a Vocational Diploma / Short Course Certificate, any field. At least 5 year(s) of working experience in the related field is required for this position. JITCO or OTIT Certificate(People who worked in Japan as Technical Intern) is required for High School Graduate only. Applicants must be willing to work in Saint-Gabriel,Quebec. 2 Full-Time position(s) available. Principal / Employer : CANADAPrincipal / Employer Address : Saint Gabriel, Quebec, CanadaPlacement Fee : This job has no placement fee For manpower pooling only. No fees in any form and/or purpose will be collected from the applicants. Beware of illegal recruiters and human traffickers. For interested applicants please click “ APPLY NOW ” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Service Technician (GENSAN BRANCH),Mechanical,"AB & T Resources, Inc.",2021-05-03,Soccsksargen,Not Specified,,Not Specified / In Description,Not Specified / In Description,"· Skills/Qualifications: · Must be a graduate of an Automotive Mechanical/Trade School diploma holder Minimum of 1 year experience as a Mechanic specializing in American, European and Korean Cars. Must be familiar in using engine analyzers and electronic test equipments. Lifting, Energy Level, Dependability, Persistence, Time Management, Attendance, Independence, Safety Management, Problem Solving, Dealing with Complexity, Analyzing Information. With valid driver’s license.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Facilities and Maintenance Manager,Mechanical,IGLOO Supply Chain Philippines. Inc.,2021-05-03,Pasig City,Full Time,"60,000-70,000",Not Specified / In Description,Not Specified / In Description,"The primary function of this role is providing leadership and direction to the facilities and maintenance department by ensuring the implementation of regular preventive maintenance programs to all company facilities and equipment in a cost-effective and efficient manner. Involve in the project study, initiative, and implementation. Responsibilities: Provides leadership and problem-solving guidance to employees. Provides expertise in all maintenance and troubleshooting activities to all equipment both mechanical and electrical for safe and efficient operation of the system. Manage the computerized monitoring system of ammonia refrigeration plant. Analyze the temperature curves based on the temperature requirement of each terminal. Ensure that all the facility and equipment are maintained in a safe and comfortable environment at all times. Maximize machine up-time and manage down-time in an efficient manner. Manage and maintain programs and provide and plan budget cost. Develop and implement possible cost reduction. Manage and monitor company projects relating to facility and maintenance. Respond to call in a request for service. Ensures job delegation for every technician based on the received Job Order Monitors the progress for every activity and ensures timely completion. Schedule preparation of Preventive Maintenance & other activities Safekeeping and filing of Facilities and Maintenance documents Submission of Facilities and Maintenance reports Developing facilities and manpower improvements Third-party assistance during activities and site inspections Requirements: Must have a Bachelor's Degree in Mechanical/Electrical Engineering. Minimum 3 years experience in Industrial Refrigeration (ammonia plant), MHE, and Facility maintenance in the same capacity. Read and understand technical literature, drawings, diagrams, instruments and etc. Strong communication, organizational, and leadership skills. Able to handle sensitive related and proprietary information in a confidential manner. Ability to work independently. Has a professional license","60,000","70,000",Not Specified,Not Specified,Engineering
Joblum,Professional Mechanical Engigineer Shift Supervisor,Mechanical,"FCF MINERALS CORPORATION - Runruno,Quezon, N.V",2021-05-03,Nueva Vizcaya,Contract,,Not Specified / In Description,Not Specified / In Description,"Qualification: Professional Mechanical EngineerMinimum of 10 years working in maintenance and/or Mineral Processing plantExcellent interpersonal skill and a team playerMust have strong ethics and positive outlook to work Role Purpose: Responsible for the overall Mechanical maintenance of the process plant through the supervision of the mechanical maintenance team on each 12 hour shift.Activities include but are not limited to the development and upkeep of the preventative maintenance program, coordination of maintenance scheduling to reduce downtime while maintaining safe work practices, troubleshooting process maintenance issues, and foster a positive and innovative work environment.The Mechanical Maintenance Supervisor will also manage manpower, Mechanical assets through MEX, planned maintenance processes covering as a priority mechanical equipment, infrastructure and mechanical maintenance projects. Key Duties/Tasks: Performs duties in a safe, productive and cost-effective manner while maintaining compliance with health, environmental, and radiological issues.Plan, develop and apply strategies for resolving process bottlenecks and inefficiencies.Establish a safe, transparent and constructive culture that recognizes hard work and performance. Experience preferred in OSHA General Industry and Gold Processing Standards including but not limited to Lockout/Tag out, Line Break, Hot Work Permits, Confined space, Fall Protection, Respiratory Protection, PPE, JSA and Risk Assessments.Coordinate with Process, electrical and technical personnel to maximize equipment availability and utilization. Attend pre-start/toolbox meeting.Develop and implement plans to coordinate day to day activities within the department to achieve forecast targets.Communicate plans with supervisors and other relevant personnel, as required.Ability to research and find information in order to trouble shoot and maintain mechanical and electrical systems.Identify areas of improvement and suggest solutions with cost analysis.Diagnose malfunctioning systems, apparatus and components, using test equipment to locate the cause of a breakdown and rectify the problem.Maintain maintenance work order system to efficiently track work orders, conduct preventative maintenance schedules, and track/optimise equipment reliability.Identify and communicate risks associated with health and safety as well as environmental impacts.Be involved in comprehensive incident investigations, implement recommendations and communicate results to the department and other appropriate personnel.Maintain high standards of performance and adopt a proactive approach to OHS issues to ensure compliance with statutory requires and company policies and practices.Ensure housekeeping of work area provides a safe and healthy environment at all times.Ensure that the work of the Process Plant maintenance personnel, trades people and contractors is synchronized to allow sustained operations and on-job training/experience in a variety of workplace competencies allowing for increased flexibility amongst the crew/colleagues.Provide effective leadership in the implementation of KPIs and departmental goals which communicates direction and provides a clear focus for the maintenance team unit.Liaise with Process Plant supervisors to ensure that all activities are effectively reported and are understood and the activities of the department compliment other operations on site.Ability to demonstrate significantly higher technical knowledge and specialized system knowledge by contributing to training, technical system updating, maintenance strategy development and performance improvement project.Participate in the nominated safety meetings and attend training sessions as required on training days.Willing to work on extended hours in case of no reliever or when need arise.Assist during maintenance shutdowns in their respective areas or in the whole plant.Conduct walk around or regular inspection in the work areas, report to the Supervisor immediately any actual or potential unsafe conditions or activities, mishaps, incidents, accidents, injuries or illnesses in the work place.Conduct condition monitoring duties and ideals to increase the mean time between failures of the process plant mechanical equipment.Checks, approves and signs off the output of all mechanical maintenance activities prior to the job being classified as complete.To sign off on all applicable mechanical permits for the organization and all of its parent and subsidiary companies.Performs other duties as assigned by his superior related to his job.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Mobile LV/LT Mechanic,Mechanical,"FCF MINERALS CORPORATION - Runruno,Quezon, N.V",2021-05-03,Nueva Vizcaya,Contract,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Vocational Diploma/Short Course Certificate Minimum of five (5) year(s) of working experience in the related field With TESDA trainings and certification as a Mechanic Role Purpose Mobile LV/LT Mechanic attends breakdown, diagnose the faults before affecting either a mechanical or electrical repairs on mobile equipment. Responsible for trouble shooting and providing immediate preventive and corrective maintenance support to production lines on mobile equipment. Key Accountabilities Troubleshoot LV/LT maintenance problems and perform immediate repairs and preventive maintenance on light vehicles and light trucks.Overhaul and install new equipment, rebuild and fabricate parts.Perform facility maintenance and maintain clean and safe work area.Diagnostic/troubleshooting and preventive maintenance experience required.Demonstrate mechanical and technical aptitude.Perform facility maintenance and maintain clean and safe work area.Provide accurate parts lists for tasksAccurately complete work order documentsProvide accurate hand over of work",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Mobile Heavy Equipment Mechanic,Mechanical,"FCF MINERALS CORPORATION - Runruno,Quezon, N.V",2021-05-03,Nueva Vizcaya,Contract,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Vocational Diploma/Short Course Certificate Minimum of five (5) year(s) of working experience in the related field Experience in maintenance of all classes of Mobile Heavy equipment, preferably Komatsu With National Certificate as Heavy Equipment Mechanic Role Purpose Mobile HE Mechanic attends breakdown, diagnose the faults before affecting either a mechanical or electrical repairs on mobile equipment. Responsible for trouble shooting and providing immediate preventive and corrective maintenance support to production lines on Mobile Heavy Equipment. Key Accountabilities Troubleshoot equipment problems and perform immediate repairs and preventive maintenance on Heavy equipment and small equipment.Overhaul and install new equipment, rebuild and fabricate parts.Diagnostic/troubleshooting and preventive maintenance experience required.Demonstrate mechanical and technical aptitude.Perform facility maintenance and maintain clean and safe work area.Accurately complete work order documentsProvide accurate parts lists for tasksProvide accurate hand over of workDemonstrate mechanical and technical aptitude.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,LV/LT Supervisor,Mechanical,"FCF MINERALS CORPORATION - Runruno,Quezon, N.V",2021-05-03,Nueva Vizcaya,Contract,,Not Specified / In Description,Not Specified / In Description,"Licensed Mechanical Engineer Minimum of seven (7) year(s) of working experience in the Mining Industry At least three (3) year(s) esperience as supervisor role Key Accountabilities Work as a key maintenance team leader in all areas to assist and improve maintenance activities as directed by management, be ISO14001 compliant and understanding at all times.Work as a Supervisor of LV/LT Maintenance with a focus on proactive preventative maintenance therefore attempting to reduce those breakdown repairs compared to preventative maintenance strategy.Ensure team members do the JSEA, Take 5, Hazard Reports, All Equipment Inspections and all relevant work orders are completed on time and correctly. Ensure workshop housekeeping.Assist the Maintenance Superintendents and Management with maintenance planning along with other projects as directed. Carry out any other Tasks as requested by your Manager.Ensure meetings and liaisons with other departments about repairs mining department is the key customerWork closely with Maintenance and other departments and Supervisors to ensure the maintenance planning process is followed and the equipment is accurately recorded in MEX and Sage as part of the site wide FCF CMMS management system.Raise Work Orders in MEX for Breakdown repairs when occur and follow through to end result and also order appropriate parts and components for breakdown repairs.Accurately ensure all PMS are inspected.Reduce breakdowns, make observations and changes for better work practices.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,SERVICE ADVISOR,Mechanical,"Fairlane Automotive Ventures, Inc.",2021-05-03,Laguna (San Pablo City),Contract,,Not Specified / In Description,Not Specified / In Description,"Job Summary: Assists customers with requests for repair and for maintenance service to ensure that the vehicle is fixed right the first time. Assists the Shop Supervisor in the operations of the service center by writing up work orders, distributing work to staff, accurately maintaining records, supporting promotional activities, complying with safety and environmental programs and practices, and any other duties as assigned. Skill Requirements: Effective Communication skills Ability to manage Time Knowledgeable in Automotive Parts and Service Must be attentive and confident",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Maintenance Planner,Mechanical,"FCF MINERALS CORPORATION - Runruno,Quezon, N.V",2021-05-03,Nueva Vizcaya,Contract,,Not Specified / In Description,Not Specified / In Description,"Registered Mechanical Engineer With at least 4 years industry experience Excellent computer skills with the ability to use integrated management systems Microsoft Suite, MEX, CMMS Ability to communicate effectively across all levels. Strong report writing and presentation skills. Role Purpose Responsible for planning and scheduling of all maintenance activities, by the application of Computerised Maintenance Management Systems (CMMS) MEX, resulting in the generation of fortnightly and daily planned maintenance schedules. Key Accountabilities Generate and maintain fortnightly and daily planned maintenance schedules using the Computerised Maintenance Management System (CMMS) MEX. Work as part of the Maintenance Planning Section to assist and improve maintenance activities in any of the following areas as directed: Mobile Plant and Equipment plan and schedule short and long term Production Process Plant assembly and plan of short and long term maintenance Site Wide Power Generation engines and electrical Batch Plant Mechanical and Electrical Maintenance Crusher Plant Mechanical and Electrical Maintenance Site Wide Electrical Planning and Scheduling Maintenance Assist the Maintenance Supervision with plant assembly and shutdown planning along with other projects as directed. Chair relevant meetings, e.g. downtime reviews, forward planning plant assembly, shutdown planning, etc. Work closely with Maintenance and Operations Leading Hands and Supervisors to ensure the maintenance planning process is followed and the equipment is accurately recorded in MEX as part of the site wide FCF CMMS role out.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Auto Electrician/HVAC,Mechanical,"FCF MINERALS CORPORATION - Runruno,Quezon, N.V",2021-05-03,Nueva Vizcaya,Contract,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Vocational Diploma/Short Course Certificate Minimum of five (5) year(s) of working experience in the related field Experience in Auto Electrical maintenance of all classe of Mobile Equipment Certificate in Automotive Electrician and RAC Servicing (PACU/CRE) Role Purpose Responsible for the trouble shouting and repair of faulty wiring of light vehicles and heavy equipment, tower lights, generators and maintenance duties are carried out on all site equipment. Key Accountabilities Attend pre-start meeting every morning.Repair auto electrical wirings and air condition for light and heavy equipment.Repair tower lights, electronic and electrical RSI water pump and base radio.Help mechanics during our free time.Repairs or replace defective wiring in ignition, lighting, air-conditioning, and safety control systems.Tests, reconditions, and replaces faulty alternators, generators, starter motors, and related items such as voltage regulators and batteries, repair or replace faulty ignition systems, electrical wiring, fuses, lamps and switches.Electronic diagnostic capability using equipment on board systems.Work closely with Senior HVAC Electrician.Perform other related duties as may be assigned from time to time.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Preventive Maintenance Manager,Mechanical,Borland Development Corporation,2021-05-03,Bulacan,Contract,,Not Specified / In Description,Not Specified / In Description,"Coordinate with all departments regarding all equipment concerns Oversee motorpool personnel and their activities Manage the preventive maintenance system for heavy equipment and light vehicles Oversee the proper execution of repairs & completions and monitor complaint reports Monitor the motorpool warehouse stocking system Perform administrative duties as head of department such as but not limited to: creation of reports approval of permits, requests, and other papers related to motorpool activity evaluation of employee performance preparation of flowcharts and work instructions Minimum Qualifications and Experience Must be a graduate of Mechanical Engineering or any related studies focusing on Automotives and Preventive Maintenance Systems Must have at least 5 years of experience related to the position Good people handling skills Willing to travel from Motorpool office in Bulacan to project sites. Perks & Benefits Meal Allowance (effective upon regularization or after 1 year of service) Mid-Year Performance-Based Bonus Year-End Performance-Based Bonus Loyalty Incentives (every 5 years of rendered service) Perfect Attendance (Quarterly and Annually) Christmas Grocery (all employees as of June 31 of the current year) Housing Loan Discount and Rebates Sick Leave & Vacation Leave (effective upon regularization) Health Card Uniform (effective upon regularization) Company sponsored activities such as Recognition Day, Company outing, Sports Activities, Team Building and Christmas Party Why join us? BDC aims to foster a culture that portrays a harmonious family-like atmosphere and long-term stability of tenure, providing a high competitive remuneration compounded with performance-based bonuses/incentives for its dedicated employees.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,( Workshop) - HD Plant Mechanics,Mechanical,ARAM ENTERPRISES INC,2021-05-03,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidates must be a Vocational Diploma / Short Course Certificate holder in Engineering (Others) or similar fields. At least 5 year(s) of working experience in the related field is required for this position. Must have GCC experience in workshop and vehicle maintenance Applicants must be willing to work in Khobar,Eastern Province. 20 Full-Time position(s) available. Principal / Employer : PETROJET COMPANYPrincipal / Employer Address : Al khobarPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
